Run,Times List,Average QBSolv time,Modes,Stoppedness,Goodness,Badness,Remaining Cars
138,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.292791964285715,,567.68345323741,3210,2969058.199999976,
139,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.292791964285715,,565.5785714285714,3229,2984577.4999999767,
140,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.292791964285715,"[4, 4, 3, 4, 4, 2, 2, 5, 1, 2, 1, 1, 2, 2, 5, 5, 4, 2, 4, 3, 5, 2, 4, 1, 1, 1, 1, 4, 3, 5, 4, 1, 5, 5, 3, 4]",564.5744680851063,3238,2986645.6999999764,
141,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.291503820689656,,562.056338028169,3251,2994834.899999977,
142,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.291503820689656,,560.013986013986,3257,3007960.1999999746,
143,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.291503820689656,,558.1458333333334,3279,3022171.099999974,
144,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.291503820689656,,556.6551724137931,3292,3037823.099999972,
145,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.291503820689656,"[4, 3, 1, 5, 0, 0, 5, 2, 2, 3, 3, 2, 5, 5, 1, 5, 2, 4, 4, 5, 3, 1, 4, 4, 5, 1, 4, 2, 4, 3, 0, 0, 0, 3, 4, 4]",555.7534246575342,3296,3038518.399999972,
146,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.2839250200000003,,552.7823129251701,3302,3043343.3999999724,
147,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.2839250200000003,,550.3040540540541,3305,3050708.5999999736,
148,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.2839250200000003,,547.9328859060403,3324,3058885.2999999765,
149,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.2839250200000003,,546.88,3336,3076089.6999999806,
150,"[0.9043638, 1.1206981, 1.5706619000000002, 1.3229491000000007, 1.4311035999999993, 2.1414003, 1.1283239999999992, 0.9818332999999999, 1.7191939000000005, 2.3835629999999988, 3.9783307000000008, 2.2129642999999994, 3.1775434999999987, 1.9616724000000012, 3.3759882999999995, 2.0880174999999994, 2.2163453000000004, 3.1543714999999963, 4.875876500000004, 2.027002700000004, 1.7641132999999982, 2.0316145999999975, 4.4819280999999975, 2.2572951000000003, 2.6380894000000055, 2.8591592000000077, 2.087428299999999, 2.306343300000009, 2.2554358000000008, 2.0641397999999924]",2.2839250200000003,,,,,
151,,,,,,,
152,,,,,,,
153,,,,,,,
154,,,,,,,
155,,,,,,,
156,,,,,,,
157,,,,,,,
158,,,,,,,
159,,,,,,,
160,,,,,,,
161,,,,,,,
162,,,,,,,
163,,,,,,,
164,,,,,,,
165,,,,,,,
166,,,,,,,
167,,,,,,,
168,,,,,,,
169,,,,,,,
170,,,,,,,
171,,,,,,,
172,,,,,,,
173,,,,,,,
174,,,,,,,
175,,,,,,,
176,,,,,,,
177,,,,,,,
178,,,,,,,
179,,,,,,,
180,,,,,,,
181,,,,,,,
182,,,,,,,
183,,,,,,,
184,,,,,,,
185,,,,,,,
186,,,,,,,
187,,,,,,,
188,,,,,,,
189,,,,,,,
190,,,,,,,
191,,,,,,,
192,,,,,,,
193,,,,,,,
194,,,,,,,
195,,,,,,,
196,,,,,,,
197,,,,,,,
198,,,,,,,
199,,,,,,,
200,,,,,,,
201,,,,,,,
202,,,,,,,
203,,,,,,,
204,,,,,,,
205,,,,,,,
206,,,,,,,
207,,,,,,,
208,,,,,,,
209,,,,,,,
210,,,,,,,
211,,,,,,,
212,,,,,,,
213,,,,,,,
214,,,,,,,
215,,,,,,,
216,,,,,,,
217,,,,,,,
218,,,,,,,
219,,,,,,,
220,,,,,,,
221,,,,,,,
222,,,,,,,
223,,,,,,,
224,,,,,,,
225,,,,,,,
226,,,,,,,
227,,,,,,,
228,,,,,,,
229,,,,,,,
230,,,,,,,
231,,,,,,,
232,,,,,,,
233,,,,,,,
234,,,,,,,
235,,,,,,,
236,,,,,,,
237,,,,,,,
238,,,,,,,
239,,,,,,,
240,,,,,,,
241,,,,,,,
242,,,,,,,
243,,,,,,,
244,,,,,,,
245,,,,,,,
246,,,,,,,
247,,,,,,,
248,,,,,,,
249,,,,,,,
250,,,,,,,
251,,,,,,,
252,,,,,,,
253,,,,,,,
254,,,,,,,
255,,,,,,,
256,,,,,,,
257,,,,,,,
258,,,,,,,
259,,,,,,,
260,,,,,,,
261,,,,,,,
262,,,,,,,
263,,,,,,,
264,,,,,,,
265,,,,,,,
266,,,,,,,
267,,,,,,,
268,,,,,,,
269,,,,,,,
270,,,,,,,
271,,,,,,,
272,,,,,,,
273,,,,,,,
274,,,,,,,
275,,,,,,,
276,,,,,,,
277,,,,,,,
278,,,,,,,
279,,,,,,,
280,,,,,,,
281,,,,,,,
282,,,,,,,
283,,,,,,,
284,,,,,,,
285,,,,,,,
286,,,,,,,
287,,,,,,,
288,,,,,,,
289,,,,,,,
290,,,,,,,
291,,,,,,,
292,,,,,,,
293,,,,,,,
294,,,,,,,
295,,,,,,,
296,,,,,,,
297,,,,,,,
298,,,,,,,
299,,,,,,,
300,,,,,,,
301,,,,,,,
302,,,,,,,
303,,,,,,,
304,,,,,,,
305,,,,,,,
306,,,,,,,
307,,,,,,,
308,,,,,,,
309,,,,,,,
310,,,,,,,
311,,,,,,,
312,,,,,,,
313,,,,,,,
314,,,,,,,
315,,,,,,,
316,,,,,,,
317,,,,,,,
318,,,,,,,
319,,,,,,,
320,,,,,,,
321,,,,,,,
322,,,,,,,
323,,,,,,,
324,,,,,,,
325,,,,,,,
326,,,,,,,
327,,,,,,,
328,,,,,,,
329,,,,,,,
330,,,,,,,
331,,,,,,,
332,,,,,,,
333,,,,,,,
334,,,,,,,
335,,,,,,,
336,,,,,,,
337,,,,,,,
338,,,,,,,
339,,,,,,,
340,,,,,,,
341,,,,,,,
342,,,,,,,
343,,,,,,,
344,,,,,,,
345,,,,,,,
346,,,,,,,
347,,,,,,,
348,,,,,,,
349,,,,,,,
350,,,,,,,
